job_id,job_title,date,company_name,country,country_code,region,field,full_description
1199667,Doğalgaz Teknisyeni -Giresun,,FORTES MÜHENDİSLİK,Turkey,TR,Giresun,Other/Undefined,"İş Tanımı Isıtma sektöründe 2006 yılından itibaren faaliyet gösteren Fortes Mühendislik, özellikle bireysel ısıtma sistemlerinde girmiş olduğu tüm illerde lider olmayı başarmış bir firmadır. Isıtma sektöründe 2006 yılından itibaren faaliyet gösteren Fortes Mühendislik, özellikle bireysel ısıtma sistemlerinde girmiş olduğu tüm illerde lider olmayı başarmış bir firmadır.İklimlendirme sektöründe 2006 yılından itibaren faaliyete başlayan Fortes Mühendislik, sektördeki gelişim ve değişimin öncüsü olarak inovasyonu kurumsal yapısı ile özleştirmiş Türkiye’nin lider ısıtma grubu konumundadır.Gelişime yönelik yatırımları ve güçlü altyapısıyla Maltepe Cevizli de bulunan kurumsal satış ve operasyon merkezi, 35 şubesi, 250 araçlık hizmet filosu, 550 personeli ve 250 ustasıyla beklentilerin üstünde hizmet üretiyor. İstanbul, Kocaeli, İzmir, Balıkesir, Manisa, Bursa, Konya, Antalya, Kahramanmaraş, Gaziantep, Malatya, Kilis, Giresun ve Trabzon’da bulunan Şubeleri ile 81 ilde yayılmış geniş satış ve hizmet ağı ile ısıtma soğutma sektöründe çözüm sunuyor.Müşterileri ile birebir iletişime geçerek ne istediklerini analiz eden ve buna göre ısıtma ötesi çözümler geliştiren Fortes; kalite belgeleri, sosyal sorumluluk projeleri ile doğa ve insana verdiği değeri güçlendiriyor. Isıtma soğutma alanında hizmet verdiği yüzlerce ürün grubunu, sektöründe dünyanın ve ülkemizin önde gelen markalarından temin ederek tüketiciyle buluşturuyor.Bugün, ısıtma sektörünün lider firması olan Fortes 250.000 bağımsız mekânın ısıtma dönüşümünü başarıyla gerçekleştirmiştir. Aranan Nitelikler Doğalgaz  yada benzeri sektörlerde çalışmış, * Tercihen MYO Doğalgaz, Tesisat, İklimlendirme, Isıtma bölümlerinden mezun, * İnsan ilişkileri yüksek, enerjik, özverili, çalışkan, disiplinli ve uyumlu, * Yüksek tempoda ve yoğun çalışma yapabilecek, * Tercihen tesisat ve ısıtma cihazları ile ilgili teknik donanıma sahip, * B sürücü ehliyetine sahip aktif araç kullanabilen, * Erkek adaylar için Askerlik görevini tamamlamış, * Esnek çalışma saatlerine uyum sağlayacak, * Giresun'da ikamet eden çalışma arkadaşı aramaktayız."
1199669,Doğalgaz Teknisyeni -Giresun,,FORTES MÜHENDİSLİK,Turkey,TR,Giresun,Other/Undefined,"İş Tanımı Isıtma sektöründe 2006 yılından itibaren faaliyet gösteren Fortes Mühendislik, özellikle bireysel ısıtma sistemlerinde girmiş olduğu tüm illerde lider olmayı başarmış bir firmadır. Isıtma sektöründe 2006 yılından itibaren faaliyet gösteren Fortes Mühendislik, özellikle bireysel ısıtma sistemlerinde girmiş olduğu tüm illerde lider olmayı başarmış bir firmadır.İklimlendirme sektöründe 2006 yılından itibaren faaliyete başlayan Fortes Mühendislik, sektördeki gelişim ve değişimin öncüsü olarak inovasyonu kurumsal yapısı ile özleştirmiş Türkiye’nin lider ısıtma grubu konumundadır.Gelişime yönelik yatırımları ve güçlü altyapısıyla Maltepe Cevizli de bulunan kurumsal satış ve operasyon merkezi, 35 şubesi, 250 araçlık hizmet filosu, 550 personeli ve 250 ustasıyla beklentilerin üstünde hizmet üretiyor. İstanbul, Kocaeli, İzmir, Balıkesir, Manisa, Bursa, Konya, Antalya, Kahramanmaraş, Gaziantep, Malatya, Kilis, Giresun ve Trabzon’da bulunan Şubeleri ile 81 ilde yayılmış geniş satış ve hizmet ağı ile ısıtma soğutma sektöründe çözüm sunuyor.Müşterileri ile birebir iletişime geçerek ne istediklerini analiz eden ve buna göre ısıtma ötesi çözümler geliştiren Fortes; kalite belgeleri, sosyal sorumluluk projeleri ile doğa ve insana verdiği değeri güçlendiriyor. Isıtma soğutma alanında hizmet verdiği yüzlerce ürün grubunu, sektöründe dünyanın ve ülkemizin önde gelen markalarından temin ederek tüketiciyle buluşturuyor.Bugün, ısıtma sektörünün lider firması olan Fortes 250.000 bağımsız mekânın ısıtma dönüşümünü başarıyla gerçekleştirmiştir. Aranan Nitelikler Doğalgaz  yada benzeri sektörlerde çalışmış, * Tercihen MYO Doğalgaz, Tesisat, İklimlendirme, Isıtma bölümlerinden mezun, * İnsan ilişkileri yüksek, enerjik, özverili, çalışkan, disiplinli ve uyumlu, * Yüksek tempoda ve yoğun çalışma yapabilecek, * Tercihen tesisat ve ısıtma cihazları ile ilgili teknik donanıma sahip, * B sürücü ehliyetine sahip aktif araç kullanabilen, * Erkek adaylar için Askerlik görevini tamamlamış, * Esnek çalışma saatlerine uyum sağlayacak, * Giresun'da ikamet eden çalışma arkadaşı aramaktayız."
1199264,Muhasebe - Finans Elemanı - LÜLEBURGAZ,,FORTES MÜHENDİSLİK,Turkey,TR,Kırklareli - Lüleburgaz,Other/Undefined,"İş Tanımı Isıtma sektöründe 2006 yılından itibaren faaliyet gösteren Fortes Mühendislik, özellikle bireysel ısıtma sistemlerinde girmiş olduğu tüm illerde lider olmayı başarmış bir firmadır.İklimlendirme sektöründe 2006 yılından itibaren faaliyete başlayan Fortes Mühendislik, sektördeki gelişim ve değişimin öncüsü olarak inovasyonu kurumsal yapısı ile özleştirmiş Türkiye’nin lider ısıtma grubu konumundadır.Gelişime yönelik yatırımları ve güçlü altyapısıyla Maltepe Cevizli de bulunan kurumsal satış ve operasyon merkezi, 35 şubesi, 250 araçlık hizmet filosu, 550 personeli ve 250 ustasıyla beklentilerin üstünde hizmet üretiyor. İstanbul, Kocaeli, İzmir, Balıkesir, Manisa, Bursa, Konya, Antalya, Kahramanmaraş, Gaziantep, Malatya, Kilis, Giresun ve Trabzon’da bulunan Şubeleri ile 81 ilde yayılmış geniş satış ve hizmet ağı ile ısıtma soğutma sektöründe çözüm sunuyor.Müşterileri ile birebir iletişime geçerek ne istediklerini analiz eden ve buna göre ısıtma ötesi çözümler geliştiren Fortes; kalite belgeleri, sosyal sorumluluk projeleri ile doğa ve insana verdiği değeri güçlendiriyor. Isıtma soğutma alanında hizmet verdiği yüzlerce ürün grubunu, sektöründe dünyanın ve ülkemizin önde gelen markalarından temin ederek tüketiciyle buluşturuyor.Bugün, ısıtma sektörünün lider firması olan Fortes 250.000 bağımsız mekânın ısıtma dönüşümünü başarıyla gerçekleştirmiştir. Aranan Nitelikler Ön muhasebe ve muhasebe konularında en az 2 yıl deneyimli, Tercihen Üniversitelerin 2 yıllık ön lisans bölümlerinden mezun, Isıtma-Soğutma ya da Enerji sektöründe tecrübeli ve malzeme bilgisi olan, Microsoft Office (Word ,Excel) iyi derecede kullanabilen Aylık ve günlük raporlama yapabilecek, Disiplinli,İkili ilişkileri kuvvetli, Giriş çıkış irsaliye ve faturaları işleyebilecek, Stok giriş çıkışlarını ve takibini yapabilecek, Çek giriş çıkış kayıtlarını işleyebilecek, Banka hareketlerini düzenli takip edebilecek, Cari mutabakatları yapabilecek, Firma tahsilat ve ödeme süreçlerini takip edecek, Lüleburgaz'da ikamet eden, Siparişleri açılması ve şubelere sevkiyatların kontrolü sağlayacak, çalışma arkadaşı arıyoruz"
1199263,TAHSİLAT SORUMLUSU - MANİSA AKHİSAR,,FORTES MÜHENDİSLİK,Turkey,TR,Manisa - Akhisar,Other/Undefined,"İş Tanımı Isıtma sektöründe 2006 yılından itibaren faaliyet gösteren Fortes Mühendislik, özellikle bireysel ısıtma sistemlerinde girmiş olduğu tüm illerde lider olmayı başarmış bir firmadır.İklimlendirme sektöründe 2006 yılından itibaren faaliyete başlayan Fortes Mühendislik, sektördeki gelişim ve değişimin öncüsü olarak inovasyonu kurumsal yapısı ile özleştirmiş Türkiye’nin lider ısıtma grubu konumundadır.Gelişime yönelik yatırımları ve güçlü altyapısıyla Maltepe Cevizli de bulunan kurumsal satış ve operasyon merkezi, 35 şubesi, 250 araçlık hizmet filosu, 550 personeli ve 250 ustasıyla beklentilerin üstünde hizmet üretiyor. İstanbul, Kocaeli, İzmir, Balıkesir, Manisa, Bursa, Konya, Antalya, Kahramanmaraş, Gaziantep, Malatya, Kilis, Giresun ve Trabzon’da bulunan Şubeleri ile 81 ilde yayılmış geniş satış ve hizmet ağı ile ısıtma soğutma sektöründe çözüm sunuyor.Müşterileri ile birebir iletişime geçerek ne istediklerini analiz eden ve buna göre ısıtma ötesi çözümler geliştiren Fortes; kalite belgeleri, sosyal sorumluluk projeleri ile doğa ve insana verdiği değeri güçlendiriyor. Isıtma soğutma alanında hizmet verdiği yüzlerce ürün grubunu, sektöründe dünyanın ve ülkemizin önde gelen markalarından temin ederek tüketiciyle buluşturuyor.Bugün, ısıtma sektörünün lider firması olan Fortes 250.000 bağımsız mekânın ısıtma dönüşümünü başarıyla gerçekleştirmiştir. Aranan Nitelikler En az Lise mezunu, Aylık ve günlük raporlama yapabilecek, Disiplinli,İkili ilişkileri kuvvetli, Tahsilat işlemleri konusunda tecrübeye sahip, Hem telefonda hem de yazılı olarak iyi iletişim becerileri olan, Manisa Akhisar 'da ikamet eden,"
1202120,Muhasebe Uzman Yardımcısı,,CONSERA YAPI,Turkey,TR,Tekirdağ - Çerkezköy,Other/Undefined,"İş Tanımı Biz kimiz? Kökleri 1970’lere dayanan, müşterilerine hızlı ve kaliteli çözümler sunan, ön üretimli modüler üst yapılar konusunda önde gelen inşaat teknolojisi şirketler grubuyuz.Türkiye ve Avrupa’nın en yüksek üretim kapasitesine ve saha dışı inşaat uzmanlığına sahip şirketlerinden biriyiz. Ürettiğimiz ürün ve üst yapılarımızda tasarım aşamasından son kullanıma sunulmasına kadar uçtan uca tüm hizmeti veririz.Tecrübeli mühendis ve yönetici kadrosuna sahip olan şirketimiz, uluslararası pazarlarda mobil ve modüler yapıların tasarım, üretim, teknoloji uygulaması, tanıtım ve satış faaliyetlerini kendi kaynakları ile yürütür. Markamız aynı zamanda tüm proseslerinde çelik kullanımı ve hızı ile dünyanın dört bir yanında ses getiren projelere imza atmıştır.İnsan merkezli olmanın bilinciyle, çevreye duyarlı olmaya özen gösteriyoruz. Sürdürülebilir enerjiyi koruyan, insana, doğaya, dünyaya saygılı Üst yapılar üretiyor ve kullanıma sunuyoruz.Ana ilkemiz önce mutlu etmek, sonra da bu mutluluğu paylaşmak. Sizleri de takım çalışmasına önem verdiğimiz, şeffaflık ve bilgi paylaşımının yoğun olarak önemsendiği bu çalışma ortamımızda mutluluğumuzun bir parçası olarak görmeyi çok isteriz. Şirketimizin Tekirdağ / Çerkezköy'deki endüstri tesisinde değerlendirilmek üzere Muhasebe Uzman Yardımcısı arıyoruz. Görev Tanımı : Fatura takibi yapılması Muhasebe kayıt girişi yapılması (alış ve satış faturası, banka hareketleri, ücretler, kasa gibi) Fatura kesme işlemlerinin yapılması Ödeme listesi takibi Personel işe giriş işlemlerinin yapılması Personelin izin, icra , avans, iş göremezlik rapor takibinin yapılması Günlük giriş çıkış puantaj takibinin yapılması SGK üzerinden rapor işlemlerinin onaylanması Aranan Nitelikler Üniversitelerin İktisadi İdari Bilimler bölümlerinden mezun muhasebe ve personel özlük işlemleri alanında deneyim sahibi Dikkatli, işini özenle yapan, sorumluluk sahibi Çerkezköy bölgesinde ikamet eden adayların başvurularını bekliyoruz."
1192683,İnsan Kaynakları Asistanı,,ALPA DANIŞMANLIK İNSAN KAYNAKLARI ÖZEL İSTİHDAM ARACILIK HİZ.LTD.ŞTİ.,Turkey,TR,İstanbul Avrupa Yakası,Other/Undefined,"İş Tanımı Firmamız bünyesinde görev almak üzere""İnsan Kaynakları Asistanı"" istihdam edilecektir. Aranan Nitelikler - Üniversitelerin Lisans düzeyinde bölümlerinden mezun;Tercihen İnsan Kaynakları,Çalışma Ekonomisi ve Endüstriyel İlişkiler,İşletme,İktisat,Muhasebe,Endüstri Mühendisi,Kimya Mühendisi,Hukuk bölümlerinden mezun, - İnsan Kaynakları,İdari İşler alanında 3 yıl ve üzerinde deneyimli, - İnsan Kaynakları alanında örgün eğitimine ek olarak kişsel gelişim eğitimlerini almış, - Tercihen İngilizcesi Çok iyi, - İletişimi güçlü,diksiyonu düzgün, - İnsan Kaynakları alanında kariyer hedefleri olan, - Tercihen İstanbul Anadolu Yakası iakmetli veya ikamet edebilecek, adaylar istihdam edilecektir. NOT: Özgeçmişlerinde fotoğraf bulunmayan ve adres bilgisi eksik  olan   adayların müracatları dikkate alınmayacaktır. Firmamız aracılığı ile iş arayan adayların müracat formu ve özgeçmişlerinde belirtilen; Kimlik,Eğitim-Mezuniyet gibi bilgilerin İŞKUR KRİTERLERİ gereği resmi evrak ile teyidi  ve müracat anında firmamıza ibrazı gerekmektedir. ""ALPA DANIŞMANLIK İNSAN KAYNAKLARI ÖZEL İSTİHDAM ARACILIK EĞİTİM HİZMETLERİ LTD.ŞTİ ""Türkiye İş Kurumu' nun 303 numaralı izin belgesi ile 2008 yılından beri ""İŞKUR Özel İstihdam Bürosu"" faaliyetlerini aralıksız sürdürmektedir. ""ALPA DANIŞMANLIK İNSAN KAYNAKLARI ÖZEL İSTİHDAM ARACILIK HİZ.LTD.ŞTİ."" Türkiye İş Kurumu' nun 303 numaralı izin belgesi ile faaliyetlerini sürdürmektedir."
1202052,CNC Operatörü,,ATEŞÇİ MEDİKAL MÜHENDİSLİK MAKİNA LTD. ŞTİ,Turkey,TR,Ankara,Other/Undefined,"İş Tanımı İş Tanımı - CNC torna tezgâhlarında parça üretimi yapmak - Teknik resimlere göre iş parçalarını hazırlamak - Kalite standartlarına uygun üretim yapmak - Tornalama işlemlerini belirlenen süre içerisinde tamamlamak - Tornalama ekipmanlarının bakımını yapmak ve düzenli olarak kontrol etmek - Ölçüm aletlerini iyi derecede kullanabilen- Hassas işleme tolerans aralığında çalışabilecek - Amirlerinin gerekli gördüğü durumlarda fazla mesai çalışması yapabilecek - CNC Tezgâh takımları hakkında detaylı bilgi ve tecrübe sahibi - Tercihen C-Y eksen ve çift aynalı tezgâh kullanma tecrübesine sahip - Tercihen Sert malzeme işleme tecrübesine sahip Aranan Nitelikler Ostim Abdulkadir Geylani Caddesinde  bulunan grup firmamıza - Tercihen Meslek Lisesi veya Meslek Yüksek Okullarının Torna Tesviye, Makine ya da Kalıp bölümlerinden mezun - CNC tezgahlarda işleme deneyimine sahip - Teknik resim okuma becerisi - Takım çalışmasına yatkın - Sorumluluk sahibi ve dikkatli - İyi iletişim becerileri"
1201869,Satış Müdürü Asistanı,,A101 Yeni Mağazacılık A.Ş,Turkey,TR,İzmir,Other/Undefined,"İş Tanımı A101 Yeni Mağazacılık A.Ş. Torbalı Bölge Müdürlüğü'nde görev alacak ""Satış Müdürü Asistanı"" arayışımız bulunmaktadır. Aranan Nitelikler Üniversitelerin Ön Lisans veya Lisans programlarından mezun(Tercihen Endüstri Mühendisi), Microsoft Office programlarını çok iyi derece kullanabilen, Tercihen SAP programını kullanmış, Raporlama ve analiz becerilerine sahip, İletişim, planlama ve koordinasyon yetkinliği güçlü,takipçi, Çözüm odaklı çalışabilen, Tempolu ve yoğun çalışma ortamına uyum sağlayabilecek, Deneyimli/Deneyimsiz, Erkek adaylar için Askerlik hizmetini tamamlamış, İzmir; Torbalı, Gaziemir ve Buca ilçelerinde ikamet eden."
1201788,Kıdemli Teknik Ofis Mimarı,,DETAY YAPI MÜHENDİSLİK MİMARLIK SANAYİ VE TİCARET ANONİM ŞİRKETİ,Turkey,TR,İstanbul Avrupa Yakası - Bahçelievler,Other/Undefined,"İş Tanımı İş İlanı: Kıdemli Teknik Ofis Mimarı Şirketimiz Detay Yapı Müh. Mim. San. Ve Tic. A.Ş. nin İstanbul Avrupa yakası şirket merkezinde bulunan teknik ofisi için Kıdemli Mimar arıyoruz. Görevler: - Yeni projelerin tasarım ve uygulama süreçlerini yürütmek - Dizayn ofisi, danışman ofisi ve saha ekibi koordinasyonu yapmak - Saha ekibine uzaktan teknik destek vermek - Shop Drawing ve proje revizyon süreçlerini yürütmek danışman onayına sunmak - Projeden ölçü ve keşif çıkarmak, satınalma ekibi ile paylaşmak - Satın alınacak malzemelerin teknik özellik ve uygunluk onaylarını vermek - Malzeme ve sistem tedarikçilerinin şantiye programına göre organize edilmesi - Şantiye taleplerinin ve uygulamalarının takibi - Proje teslimine kadar mimari tüm konuların takibi ve yürütülmesi Aranan Nitelikler - Üniversitelerin Mimarlık bölümünden mezun - İngilizce konuşma ve yazma becerisi olan - En az 3 yıl  mimarlık deneyimi olan - İnce işler saha tecrübesi ve teknik ofis /dizayn ofis deneyimleri olan - Tercihen otel, rezidans, Avm, plaza vb. üst yapı proje tecrübeleri olan - Proje ve iş takibi becerileri gelişmiş - İletişim ve takım çalışması becerileri gelişmiş"
841830,Peyzaj Mimarı,,TEKNO TASARIM VE YAPI TEKNiK A.Ş.,Turkey,TR,İstanbul Anadolu Yakası,Other/Undefined,"İş Tanımı Havuz, aquapark ve SPA merkezleri yapımı konusunda faaliyet gösteriyoruz. Yurt içinde 50'den fazla ilde, yurt dışında ise 13 farklı ülkede projeler gerçekleştirmiş bulunuyoruz. İstanbul Anadolu yakası Ferhatpaşa mahallesindeki merkez ofisimizde, faaliyet alanlarımız ile ilgili proje tasarımı, çizimi, malzeme keşif özeti hazırlanması, teklif dosyaları hazırlanması, saha kontrolü konusunda çalışacak peyzaj mimarı, çevre mühendisi, teknik ressam, inşaat teknikeri arıyoruz. Aranan Nitelikler AUTOCAD programını iyi derecede kullanabilen MS Office programlarını (özellikle excel ve word) iyi düzeyde kullanabilen Tercihan ingilizce bilen Yurt içi ve yurt dışı  seyahat engeli olmayan B sınıfı sürücü ehliyetine sahip olup, aktif araç kullanan Erkek adaylar için askerliğini yapmış Sadece İstanbul Anadolu yakasında ikamet eden çalışma arkadaşları arıyoruz."
1191006,Kaynakçı- Tersane,,Lapis Yazılım Mühendislik Medikal ve Destek Hizmetleri Ltd.Şti.,Turkey,TR,İstanbul Anadolu Yakası,Other/Undefined,"İş Tanımı Alanlarında köklü bir geçmişe ve deneyime sahip olan 400 kişilik profesyonel ekibi ile birlikte 40 ilde faaliyet gösteren Karaelmas Şirketler Grubu, Sağlık Kuruluşu İşletmeciliği, Ulusal ve Uluslararası Madencilik, ve Maden Danışmanlığı, Restoran İşletmeciliği, Yazılım, Mühendislik, Tıbbi Cihaz Servis ve Satışı ve Altyapı / Üstyapı İnşaat ve Yenileme Projeleri alanlarında çalışmalaını sürdürmekte olup, sahip oldukları güçlü kadro ve ekonomik yapıları ile yeni yatırımlara yönelik araştırma ve geliştirme çalışmalarına da tüm hızı ile devam etmektedir. İstanbul / Tuzla  adresinde bulunan işyerimizde, tam zamanlı olarak görev alacak enerjik ve yetenekli - Kaynakçı - takım arkadaşları arıyoruz. Görevler - Gemi inşa ve bakım projelerinde metal konstrüksiyonların kaynak işlemlerini gerçekleştirmek MIG, MAG, TIG ve ark kaynağı tekniklerine hâkim olmak Teknik resimlere ve iş emirlerine uygun şekilde çalışmak Kalite kontrol ve iş güvenliği kurallarına tam uyum sağlamak Takım çalışmasına yatkın, üretim sürecine katkı sağlamak Aranan Nitelikler Tercihen Mesleki Yeterlilik Belgesi (MYK) veya kaynakçı sertifikasına sahip En az 2 yıl kaynak tecrübesi (tersane deneyimi tercih sebebidir) Ağır çelik konstrüksiyon ve boru kaynaklarında deneyimli Teknik resim okuyabilen, detaylara özen gösteren İş güvenliği kurallarına titizlikle uyan"
1201007,MEP BIM Modeler / Revit Modelleme Uzmanı,,ARKATUN MÜHENDİSLİK PROJE DANIŞMANLIK İNŞAAT SANAYİ TİCARET LİMİTED ŞİRKETİ,Turkey,TR,Ankara,Other/Undefined,"İş Tanımı Hakkımızda ARKATUN Mühendislik; sağlık yapıları, endüstriyel tesisler, konut, AVM ve kamu projelerinde mekanik tesisat sistemlerinin (HVAC, sıhhi tesisat, yangın, havalandırma) tasarımı, 3D modellemesi ve BIM koordinasyonu alanında faaliyet göstermektedir. Ulusal ve uluslararası ölçekte birçok büyük projenin MEP tasarım ve BIM süreçlerinde aktif rol almaktayız. Pozisyon Özeti Bu pozisyon, Revit ortamında mekanik tesisat sistemlerinin 3D modellemesini yapmak, BIM koordinasyon süreçlerinde yer almak ve proje mühendisleriyle birlikte dijital tasarım sürecini yürütmekten sorumludur. HVAC, sıhhi tesisat ve yangın sistemlerinin Revit MEP ortamında 3D modellemesi Mimari, elektrik ve statik disiplinlerle çakışma (clash) kontrollerinin yapılması BIM standartları ve LOD seviyelerine uygun modelleme gerçekleştirmek 2D çizimlerden 3D model oluşturmak ve modelden pafta/schedule üretmek Proje mühendisleriyle koordineli çalışmak ve teslim süreçlerine destek vermek Aranan Nitelikler Aranan Nitelikler Autodesk Revit MEP programına hakim Teknik çizim okuma konusunda deneyimli BIM süreçlerine, Clash Detection, Navisworks, Dynamo araçlarına aşina Takım çalışmasına yatkın, dikkatli, sorumluluk sahibi Tercihen MEP (mekanik tesisat) projelerinde deneyim sahibi En az 1 yıl Revit MEP modelleme tecrübesi Tercihen Sağlık yapıları veya endüstriyel tesislerde deneyim sahibi Autodesk BIM 360 / ACC platformlarını kullanmış olmak Temel İngilizce teknik terimlere hakim Erkek adaylar için askerliğini tamamlamış BIM odaklı güçlü bir teknik ekibin parçası olun, uluslararası projelerde dijital mühendisliğin geleceğini birlikte inşa edelim."
1199482,Doğal Gaz Tesisat Teknisyeni-   İstanbul/Sultanbeyli,,ÜÇAY MÜHENDİSLİK ENERJİ VE İKLİMLENDİRME TEKNOLOJİLERİ A.Ş.,Turkey,TR,İstanbul Anadolu Yakası - Sultanbeyli,Other/Undefined,"İş Tanımı Üçay Mühendislik ile Tanışın: İklimlendirme, Enerji ve Mekanik Sistemlerde Öncü Hizmetler Üçay Mühendislik olarak, 2000 yılından bu yana sektörde edindiğimiz çeyrek asırlık deneyimimiz ile sizlere profesyonel çözümler sunmaktan memnuniyet duyarız. Geniş hizmet yelpazemiz ile bireysel ve kurumsal müşterilerimize özel projeler geliştiriyor, ihtiyaçlarınıza en uygun ve verimli sistemleri sunuyoruz. Faaliyet alanlarımız şunları kapsamaktadır: Isıtma ve Soğutma Sistemleri: Yüksek verimli ve enerji dostu çözümler ile konfor alanları sağlıyoruz. Mekanik Sistemler: Bina ve endüstriyel tesisler için entegre mekanik tesisat projeleri sunuyoruz. Klima ve VRF Sistemleri: Modern ve yenilikçi iklimlendirme çözümleriyle ferah mekanlar sağlıyoruz. Radyant Isıtma Sistemleri: Seramik radyant, borulu radyant ve robur sistemleri ile endüstriyel ve ticari alanlarda enerji tasarrufu sağlıyoruz. Isı Pompası Sistemleri: Sürdürülebilir enerji kaynaklarından yararlanarak çevreci ve verimli çözümler sunuyoruz. Merkezi Sistemler: Büyük yapılar için merkezi iklimlendirme ve ısıtma çözümleri geliştiriyoruz. Bireysel ve Endüstriyel Doğalgaz Tesisatları: Güvenli ve etkin doğalgaz döşeme sistemleri sunuyoruz. Araç Şarj İstasyonları: Elektrikli araçlar için modern ve kullanışlı Şarj istasyonu kurulumları yapıyoruz. Mesken ve Ticari Çatı Üzeri GES Uygulamaları: Yeşil enerjiye olan bağlılığımızla, güneş enerjisinden maksimum verim elde etmenizi sağlıyoruz. Aranan Nitelikler Tercihen doğalgaz sektöründe çalışmış veya Doğalgaz malzemeleri konusunda bilgi sahibi, Proje çizimi ve okumayı bilen En az Lise Mezunu İnsan ilişkileri yüksek B sınıfı ehliyetli SRC + Psikoteknik belgesi olan Sahada aktif çalışabilecek Esnek çalışma saatlerine ayak uydurabilecek Seyahat engeli olmayan Eğitime açık ve sürekli kendini yenileyebilen Girişimci ve özverili çalışan Düzenli ve temiz çalışabilecek Organizasyon ve koordinasyon becerisi gelişmiş İstanbul/Sultanbeyli şubemizde çalışacak Doğal Gaz Tesisat Teknisyeni çalışma arkadaşları aramaktayız."
1198638,DOĞAL GAZ TESİSAT TEKNİSYENİ-  Milas,,ÜÇAY MÜHENDİSLİK ENERJİ VE İKLİMLENDİRME TEKNOLOJİLERİ A.Ş.,Turkey,TR,Muğla - Milas,Other/Undefined,"İş Tanımı Üçay Mühendislik ile Tanışın: İklimlendirme, Enerji ve Mekanik Sistemlerde Öncü Hizmetler Üçay Mühendislik olarak, 2000 yılından bu yana sektörde edindiğimiz çeyrek asırlık deneyimimiz ile sizlere profesyonel çözümler sunmaktan memnuniyet duyarız. Geniş hizmet yelpazemiz ile bireysel ve kurumsal müşterilerimize özel projeler geliştiriyor, ihtiyaçlarınıza en uygun ve verimli sistemleri sunuyoruz. Faaliyet alanlarımız şunları kapsamaktadır: Isıtma ve Soğutma Sistemleri: Yüksek verimli ve enerji dostu çözümler ile konfor alanları sağlıyoruz. Mekanik Sistemler: Bina ve endüstriyel tesisler için entegre mekanik tesisat projeleri sunuyoruz. Klima ve VRF Sistemleri: Modern ve yenilikçi iklimlendirme çözümleriyle ferah mekanlar sağlıyoruz. Radyant Isıtma Sistemleri: Seramik radyant, borulu radyant ve robur sistemleri ile endüstriyel ve ticari alanlarda enerji tasarrufu sağlıyoruz. Isı Pompası Sistemleri: Sürdürülebilir enerji kaynaklarından yararlanarak çevreci ve verimli çözümler sunuyoruz. Merkezi Sistemler: Büyük yapılar için merkezi iklimlendirme ve ısıtma çözümleri geliştiriyoruz. Bireysel ve Endüstriyel Doğalgaz Tesisatları: Güvenli ve etkin doğalgaz döşeme sistemleri sunuyoruz. Araç Şarj İstasyonları: Elektrikli araçlar için modern ve kullanışlı Şarj istasyonu kurulumları yapıyoruz. Mesken ve Ticari Çatı Üzeri GES Uygulamaları: Yeşil enerjiye olan bağlılığımızla, güneş enerjisinden maksimum verim elde etmenizi sağlıyoruz. Aranan Nitelikler Tercihen doğalgaz sektöründe çalışmış veya Doğalgaz malzemeleri konusunda bilgi sahibi, Proje çizimi ve okumayı bilen En az Lise Mezunu İnsan ilişkileri yüksek B sınıfı ehliyetli SRC + Psikoteknik belgesi olan Sahada aktif çalışabilecek Esnek çalışma saatlerine ayak uydurabilecek Seyahat engeli olmayan Eğitime açık ve sürekli kendini yenileyebilen Girişimci ve özverili çalışan Düzenli ve temiz çalışabilecek Organizasyon ve koordinasyon becerisi gelişmiş Milas şubemizde çalışacak Doğal Gaz Tesisat Teknisyeni çalışma arkadaşları aramaktayız."
1198633,Mühendis-İdari İşler Müdürü,,BEŞTEPE KOLEJİ,Turkey,TR,Ankara,Other/Undefined,Mühendis-İdari İşler Müdürü BEŞTEPE KOLEJİ Ankara 19.09.2025 100 - 200
